#JD                    MAG              ERR               SURVEY Filter
2457825.752350000199  -0.062000000000   0.036000000000    ASAS-SN V
2457825.753620000090   0.042000000000   0.039000000000    ASAS-SN V
2457826.747130000032  -0.033000000000   0.030000000000    ASAS-SN V
2457826.748399999924  -0.030000000000   0.030000000000    ASAS-SN V
2457826.749679999892  -0.021000000000   0.029000000000    ASAS-SN V
2457828.723979999777  -0.021000000000   0.029000000000    ASAS-SN V
2457828.725260000210  -0.034000000000   0.028000000000    ASAS-SN V
2457828.726549999788  -0.027000000000   0.026000000000    ASAS-SN V
2457829.727990000043   0.035000000000   0.028000000000    ASAS-SN V
2457829.729309999850   0.023000000000   0.027000000000    ASAS-SN V
2457829.730570000131   0.058000000000   0.026000000000    ASAS-SN V
2457831.732189999893   0.029000000000   0.025000000000    ASAS-SN V
2457831.733459999785   0.005000000000   0.026000000000    ASAS-SN V
2457831.734730000142  -0.035000000000   0.024000000000    ASAS-SN V
2457832.728459999897   0.005000000000   0.028000000000    ASAS-SN V
2457832.729720000178   0.081000000000   0.028000000000    ASAS-SN V
2457832.731010000221  -0.020000000000   0.025000000000    ASAS-SN V
2457833.724619999994  -0.005000000000   0.037000000000    ASAS-SN V
2457833.725879999809  -0.065000000000   0.033000000000    ASAS-SN V
2457833.727169999853   0.029000000000   0.031000000000    ASAS-SN V
2457834.724739999976  -0.060000000000   0.032000000000    ASAS-SN V
2457834.725999999791  -0.043000000000   0.030000000000    ASAS-SN V
2457834.727289999835   0.047000000000   0.031000000000    ASAS-SN V
2457835.720999999903   0.109000000000   0.062000000000    ASAS-SN V
2457835.722269999795   0.044000000000   0.050000000000    ASAS-SN V
2457835.723550000228   0.155000000000   0.049000000000    ASAS-SN V
2457969.110799999908   0.020000000000   0.026000000000    ASAS-SN V
2457969.113410000224   0.001000000000   0.027000000000    ASAS-SN V
2457972.101869999897   0.102000000000   0.043000000000    ASAS-SN V
2457972.103149999864   0.014000000000   0.036000000000    ASAS-SN V
2457972.104420000222   0.023000000000   0.038000000000    ASAS-SN V
2457976.088620000053   0.055000000000   0.037000000000    ASAS-SN V
2457976.089900000021  -0.016000000000   0.035000000000    ASAS-SN V
2457976.091159999836  -0.047000000000   0.032000000000    ASAS-SN V
2457977.092120000161  -0.071000000000   0.033000000000    ASAS-SN V
2457977.093379999977  -0.027000000000   0.036000000000    ASAS-SN V
2457977.094649999868  -0.022000000000   0.032000000000    ASAS-SN V
2457986.127369999886  -0.045000000000   0.025000000000    ASAS-SN V
2457986.128659999929  -0.038000000000   0.028000000000    ASAS-SN V
2457986.129989999812  -0.028000000000   0.029000000000    ASAS-SN V
2457992.112619999796   0.038000000000   0.024000000000    ASAS-SN V
2457992.113909999840   0.032000000000   0.023000000000    ASAS-SN V
2457992.115180000197   0.098000000000   0.024000000000    ASAS-SN V
2457996.059830000158   0.040000000000   0.041000000000    ASAS-SN V
2457996.061089999974   0.019000000000   0.030000000000    ASAS-SN V
2457996.062359999865  -0.026000000000   0.034000000000    ASAS-SN V
2457997.040510000195  -0.011000000000   0.024000000000    ASAS-SN V
2457997.041780000087   0.030000000000   0.028000000000    ASAS-SN V
2457997.043049999978  -0.002000000000   0.025000000000    ASAS-SN V
2458003.018730000127  -0.036000000000   0.045000000000    ASAS-SN V
2458003.020020000171  -0.030000000000   0.039000000000    ASAS-SN V
2458003.021279999986  -0.004000000000   0.047000000000    ASAS-SN V
2458012.126800000202  -0.004000000000   0.025000000000    ASAS-SN V
2458012.128080000170   0.041000000000   0.028000000000    ASAS-SN V
2458012.129350000061   0.024000000000   0.030000000000    ASAS-SN V
2458014.027009999845   0.009000000000   0.023000000000    ASAS-SN V
2458014.028280000202   0.073000000000   0.026000000000    ASAS-SN V
2458014.029569999781   0.054000000000   0.025000000000    ASAS-SN V
2458018.087079999968  -0.031000000000   0.023000000000    ASAS-SN V
2458018.088349999860  -0.008000000000   0.022000000000    ASAS-SN V
2458018.089680000208  -0.009000000000   0.023000000000    ASAS-SN V
2458021.042119999882  -0.031000000000   0.023000000000    ASAS-SN V
2458021.043380000163  -0.004000000000   0.023000000000    ASAS-SN V
2458021.044639999978   0.000000000000   0.023000000000    ASAS-SN V
2458023.041180000175  -0.037000000000   0.023000000000    ASAS-SN V
2458023.042450000066  -0.060000000000   0.024000000000    ASAS-SN V
2458023.043709999882  -0.039000000000   0.023000000000    ASAS-SN V
2458024.040889999829   0.016000000000   0.022000000000    ASAS-SN V
2458024.042150000110  -0.007000000000   0.022000000000    ASAS-SN V
2458024.043420000002   0.011000000000   0.022000000000    ASAS-SN V
2458027.061230000108   0.010000000000   0.024000000000    ASAS-SN V
2458027.062510000076  -0.028000000000   0.024000000000    ASAS-SN V
2458027.063829999883  -0.030000000000   0.024000000000    ASAS-SN V
2458027.955149999820  -0.039000000000   0.032000000000    ASAS-SN V
2458027.956410000101   0.020000000000   0.031000000000    ASAS-SN V
2458027.957700000145  -0.019000000000   0.030000000000    ASAS-SN V
2458029.064110000152  -0.005000000000   0.023000000000    ASAS-SN V
2458029.065369999968   0.012000000000   0.024000000000    ASAS-SN V
2458029.066649999935   0.024000000000   0.024000000000    ASAS-SN V
2458033.065890000202   0.004000000000   0.043000000000    ASAS-SN V
2458033.067160000093  -0.006000000000   0.044000000000    ASAS-SN V
2458033.068429999985  -0.042000000000   0.041000000000    ASAS-SN V
2458046.075250000227   0.041000000000   0.024000000000    ASAS-SN V
2458046.076520000119   0.021000000000   0.024000000000    ASAS-SN V
2458046.077800000086  -0.017000000000   0.024000000000    ASAS-SN V
2458053.882220000029  -0.099000000000   0.040000000000    ASAS-SN V
2458053.883469999768  -0.091000000000   0.040000000000    ASAS-SN V
2458053.884730000049   0.012000000000   0.061000000000    ASAS-SN V
2458054.881860000081   0.029000000000   0.032000000000    ASAS-SN V
2458054.883119999897  -0.012000000000   0.031000000000    ASAS-SN V
2458054.884389999788   0.005000000000   0.028000000000    ASAS-SN V
2458055.877809999976   0.024000000000   0.031000000000    ASAS-SN V
2458055.879069999792  -0.067000000000   0.029000000000    ASAS-SN V
2458055.880330000073   0.036000000000   0.031000000000    ASAS-SN V
2458056.874470000155   0.062000000000   0.033000000000    ASAS-SN V
2458056.875769999810   0.005000000000   0.031000000000    ASAS-SN V
2458059.899650000036  -0.041000000000   0.043000000000    ASAS-SN V
2458059.900919999927  -0.009000000000   0.043000000000    ASAS-SN V
2458059.902180000208   0.119000000000   0.043000000000    ASAS-SN V
2458060.994299999904   0.006000000000   0.049000000000    ASAS-SN V
2458060.995550000109  -0.014000000000   0.048000000000    ASAS-SN V
2458060.996820000000  -0.075000000000   0.045000000000    ASAS-SN V
2458067.027019999921  -0.002000000000   0.028000000000    ASAS-SN V
2458067.028280000202   0.039000000000   0.028000000000    ASAS-SN V
2458067.029550000094  -0.013000000000   0.030000000000    ASAS-SN V
2458068.056859999895   0.005000000000   0.023000000000    ASAS-SN V
2458068.058120000176   0.020000000000   0.026000000000    ASAS-SN V
2458068.059390000068  -0.005000000000   0.025000000000    ASAS-SN V
2458070.099020000082  -0.017000000000   0.025000000000    ASAS-SN V
2458070.100279999897  -0.031000000000   0.024000000000    ASAS-SN V
2458070.101559999865  -0.017000000000   0.025000000000    ASAS-SN V
2458071.079609999899   0.021000000000   0.024000000000    ASAS-SN V
2458071.080920000095   0.062000000000   0.026000000000    ASAS-SN V
2458072.060250000097  -0.019000000000   0.024000000000    ASAS-SN V
2458072.061509999912  -0.016000000000   0.022000000000    ASAS-SN V
2458072.062779999804  -0.043000000000   0.022000000000    ASAS-SN V
2458076.071560000069   0.064000000000   0.025000000000    ASAS-SN V
2458076.072819999885   0.011000000000   0.022000000000    ASAS-SN V
2458076.074080000166  -0.013000000000   0.024000000000    ASAS-SN V
2458078.018740000203   0.007000000000   0.024000000000    ASAS-SN V
2458078.020000000019   0.021000000000   0.025000000000    ASAS-SN V
2458078.980370000005   0.003000000000   0.023000000000    ASAS-SN V
2458078.981689999811  -0.009000000000   0.022000000000    ASAS-SN V
2458078.982960000169  -0.017000000000   0.023000000000    ASAS-SN V
2458082.804550000001  -0.070000000000   0.040000000000    ASAS-SN V
2458082.805800000206   0.009000000000   0.031000000000    ASAS-SN V
2458082.807070000097   0.002000000000   0.031000000000    ASAS-SN V
2458095.023330000229  -0.026000000000   0.035000000000    ASAS-SN V
2458095.024590000045   0.041000000000   0.038000000000    ASAS-SN V
2458095.025849999860  -0.004000000000   0.037000000000    ASAS-SN V
2458099.959600000177  -0.008000000000   0.025000000000    ASAS-SN V
2458099.960870000068  -0.015000000000   0.027000000000    ASAS-SN V
2458099.962139999960  -0.013000000000   0.026000000000    ASAS-SN V
2458100.933559999801  -0.061000000000   0.073000000000    ASAS-SN V
2458100.939180000219  -0.035000000000   0.036000000000    ASAS-SN V
2458102.009420000017  -0.010000000000   0.024000000000    ASAS-SN V
2458102.010689999908   0.041000000000   0.024000000000    ASAS-SN V
2458102.011959999800   0.004000000000   0.024000000000    ASAS-SN V
2458111.723149999976   0.029000000000   0.027000000000    ASAS-SN V
2458111.724690000061   0.007000000000   0.025000000000    ASAS-SN V
2458111.726240000222  -0.015000000000   0.024000000000    ASAS-SN V
2458112.789979999885   0.000000000000   0.024000000000    ASAS-SN V
2458112.791610000189  -0.020000000000   0.025000000000    ASAS-SN V
2458112.793149999809   0.026000000000   0.026000000000    ASAS-SN V
2458113.783580000047   0.001000000000   0.028000000000    ASAS-SN V
2458113.785089999903   0.052000000000   0.028000000000    ASAS-SN V
2458113.786640000064   0.015000000000   0.030000000000    ASAS-SN V
2458116.822360000107   0.025000000000   0.037000000000    ASAS-SN V
2458116.823780000210  -0.147000000000   0.035000000000    ASAS-SN V
2458116.825240000151  -0.008000000000   0.038000000000    ASAS-SN V
2458120.933449999895   0.084000000000   0.049000000000    ASAS-SN V
2458120.936060000211   0.036000000000   0.045000000000    ASAS-SN V
2458121.958560000174  -0.017000000000   0.042000000000    ASAS-SN V
2458121.959999999963   0.105000000000   0.047000000000    ASAS-SN V
2458121.961339999922  -0.105000000000   0.039000000000    ASAS-SN V
2458124.850260000210  -0.006000000000   0.023000000000    ASAS-SN V
2458124.851520000026   0.003000000000   0.022000000000    ASAS-SN V
2458124.852799999993  -0.050000000000   0.021000000000    ASAS-SN V
2458125.949419999961  -0.061000000000   0.026000000000    ASAS-SN V
2458125.950689999852   0.042000000000   0.031000000000    ASAS-SN V
2458125.951969999820   0.083000000000   0.030000000000    ASAS-SN V
2458127.924060000107  -0.006000000000   0.022000000000    ASAS-SN V
2458127.925329999998   0.022000000000   0.023000000000    ASAS-SN V
2458128.920520000160   0.014000000000   0.022000000000    ASAS-SN V
2458128.921800000127   0.038000000000   0.024000000000    ASAS-SN V
2458128.923070000019   0.006000000000   0.022000000000    ASAS-SN V
2458129.917069999967   0.048000000000   0.163000000000    ASAS-SN V
2458129.918339999858  -0.221000000000   0.076000000000    ASAS-SN V
2458129.919610000215   0.117000000000   0.092000000000    ASAS-SN V
2458130.913550000172   0.046000000000   0.023000000000    ASAS-SN V
2458130.914840000216  -0.004000000000   0.022000000000    ASAS-SN V
2458130.916100000031   0.024000000000   0.023000000000    ASAS-SN V
2458158.853209999856   0.027000000000   0.027000000000    ASAS-SN V
2458158.854499999899  -0.006000000000   0.027000000000    ASAS-SN V
2458158.855769999791  -0.009000000000   0.024000000000    ASAS-SN V
2458161.842939999886   0.022000000000   0.024000000000    ASAS-SN V
2458161.844200000167  -0.010000000000   0.022000000000    ASAS-SN V
2458161.845470000058   0.029000000000   0.024000000000    ASAS-SN V
2458169.825550000183   0.480000000000   0.048000000000    ASAS-SN V
2458169.826820000075   1.041000000000   0.089000000000    ASAS-SN V
2458183.773080000188   0.064000000000   0.026000000000    ASAS-SN V
2458183.774360000156   0.028000000000   0.026000000000    ASAS-SN V
2458183.775630000047   0.038000000000   0.026000000000    ASAS-SN V
2458185.761789999902  -0.009000000000   0.024000000000    ASAS-SN V
2458185.763059999794   0.006000000000   0.026000000000    ASAS-SN V
2458185.764340000227   0.011000000000   0.024000000000    ASAS-SN V
2458187.750620000064  -0.039000000000   0.024000000000    ASAS-SN V
2458187.751889999956  -0.055000000000   0.024000000000    ASAS-SN V
2458187.753180000000   0.013000000000   0.025000000000    ASAS-SN V
2458195.735840000212  -0.022000000000   0.026000000000    ASAS-SN V
2458195.737120000180  -0.061000000000   0.024000000000    ASAS-SN V
2458195.738379999995   0.005000000000   0.026000000000    ASAS-SN V
2458344.090609999839   0.006000000000   0.024000000000    ASAS-SN V
2458344.091880000196   0.047000000000   0.024000000000    ASAS-SN V
2458344.093150000088   0.007000000000   0.024000000000    ASAS-SN V
2458349.074700000230  -0.056000000000   0.023000000000    ASAS-SN V
2458349.075980000198  -0.034000000000   0.024000000000    ASAS-SN V
2458349.077260000166  -0.010000000000   0.023000000000    ASAS-SN V
2458371.037049999926   0.024000000000   0.024000000000    ASAS-SN V
2458371.038329999894   0.011000000000   0.024000000000    ASAS-SN V
2458371.039599999785   0.040000000000   0.026000000000    ASAS-SN V
2458373.055170000065   0.062000000000   0.023000000000    ASAS-SN V
2458373.056460000109  -0.009000000000   0.022000000000    ASAS-SN V
2458373.057730000000   0.045000000000   0.024000000000    ASAS-SN V
2458377.041100000031   0.010000000000   0.024000000000    ASAS-SN V
2458377.042369999923   0.028000000000   0.024000000000    ASAS-SN V
2458380.023790000007  -0.017000000000   0.024000000000    ASAS-SN V
2458380.025059999898   0.019000000000   0.025000000000    ASAS-SN V
2458380.026339999866  -0.030000000000   0.024000000000    ASAS-SN V
2458383.983260000125   0.030000000000   0.036000000000    ASAS-SN V
2458383.984540000092   0.008000000000   0.039000000000    ASAS-SN V
2458383.985809999984  -0.061000000000   0.039000000000    ASAS-SN V
2458384.139150000177   0.019000000000   0.026000000000    ASAS-SN V
2458384.140430000145   0.037000000000   0.025000000000    ASAS-SN V
2458384.141710000113  -0.005000000000   0.027000000000    ASAS-SN V
2458396.070090000052  -0.011000000000   0.024000000000    ASAS-SN V
2458396.071349999867   0.000000000000   0.023000000000    ASAS-SN V
2458396.072639999911  -0.007000000000   0.024000000000    ASAS-SN V
2458408.068080000114  -0.003000000000   0.022000000000    ASAS-SN V
2458408.069370000158  -0.026000000000   0.022000000000    ASAS-SN V
2458408.070640000049   0.019000000000   0.023000000000    ASAS-SN V
2458412.911119999830  -0.033000000000   0.034000000000    ASAS-SN V
2458412.912409999873  -0.010000000000   0.031000000000    ASAS-SN V
2458412.913680000231  -0.014000000000   0.033000000000    ASAS-SN V
2458413.089360000100  -0.026000000000   0.023000000000    ASAS-SN V
2458413.090640000068   0.031000000000   0.024000000000    ASAS-SN V
2458413.091920000035   0.015000000000   0.023000000000    ASAS-SN V
2458414.898750000168  -0.100000000000   0.049000000000    ASAS-SN V
2458414.900040000211   0.026000000000   0.048000000000    ASAS-SN V
2458414.901329999790   0.006000000000   0.048000000000    ASAS-SN V
2458424.088409999851   0.045000000000   0.026000000000    ASAS-SN V
2458424.089680000208   0.019000000000   0.025000000000    ASAS-SN V
2458424.090960000176   0.040000000000   0.026000000000    ASAS-SN V
2458431.030480000190   0.000000000000   0.022000000000    ASAS-SN V
2458431.033019999973   0.010000000000   0.023000000000    ASAS-SN V
2458432.015660000034   0.005000000000   0.024000000000    ASAS-SN V
2458432.016940000001   0.014000000000   0.023000000000    ASAS-SN V
