# BJD-2454833, Blended_Flux, Deblended_Flux, Error
3.033001104221839341e+03 1.004405858449250566e+00 1.008811716898501354e+00 1.129487174284200742e-04
3.033021535884923651e+03 1.004674649852778545e+00 1.009349299705557090e+00 1.129487174284200742e-04
3.033041967348006438e+03 1.004394672283959400e+00 1.008789344567918800e+00 1.129487174284200742e-04
3.033062398911024502e+03 1.004285737716984928e+00 1.008571475433969855e+00 1.129487174284200742e-04
3.033082830574108812e+03 1.003898073955544312e+00 1.007796147911088624e+00 1.129487174284200742e-04
3.033103262037133391e+03 1.003972517186952018e+00 1.007945034373904036e+00 1.129487174284200742e-04
3.033123693600093247e+03 1.003536559496900127e+00 1.007073118993800254e+00 1.129487174284200742e-04
3.033144125263119349e+03 1.003194973703420478e+00 1.006389947406840957e+00 1.129487174284200742e-04
3.033164556826086482e+03 1.003022078981269827e+00 1.006044157962539654e+00 1.129487174284200742e-04
3.033184988289045577e+03 1.002471483855889467e+00 1.004942967711778934e+00 1.129487174284200742e-04
3.033205419952013472e+03 1.002231427582118917e+00 1.004462855164237833e+00 1.129487174284200742e-04
3.033225851514915121e+03 1.001865007912837502e+00 1.003730015825675004e+00 1.129487174284200742e-04
3.033246282977823284e+03 1.002114576848077254e+00 1.004229153696154508e+00 1.129487174284200742e-04
3.033266714640732971e+03 1.002633286527381484e+00 1.005266573054762969e+00 1.129487174284200742e-04
3.033287146203641896e+03 1.002523622522680347e+00 1.005047245045360693e+00 1.129487174284200742e-04
3.033307577766485338e+03 1.002022923828751466e+00 1.004045847657502932e+00 1.129487174284200742e-04
3.033328009329394263e+03 1.001968817042614868e+00 1.003937634085229735e+00 1.129487174284200742e-04
3.033348440792244219e+03 1.001431439883248453e+00 1.002862879766496906e+00 1.129487174284200742e-04
3.033368872455030214e+03 1.001044539257720967e+00 1.002089078515441933e+00 1.129487174284200742e-04
3.033389304017880931e+03 1.001169209924821502e+00 1.002338419849643003e+00 1.129487174284200742e-04
3.033409735480730888e+03 1.001037433277839783e+00 1.002074866555679566e+00 1.129487174284200742e-04
3.033430167143516883e+03 1.000912805674131656e+00 1.001825611348263312e+00 1.129487174284200742e-04
3.033450598706309393e+03 1.000288886351405004e+00 1.000577772702810009e+00 1.129487174284200742e-04
3.033471030169042933e+03 1.000652686459270635e+00 1.001305372918541270e+00 1.129487174284200742e-04
3.033491461831828929e+03 1.000761128343350848e+00 1.001522256686701695e+00 1.129487174284200742e-04
3.033511893394563231e+03 1.000604727110402159e+00 1.001209454220804318e+00 1.129487174284200742e-04
3.033532324957355740e+03 1.000617811260537060e+00 1.001235622521074120e+00 1.129487174284200742e-04
3.033552756520082767e+03 1.000550432269686096e+00 1.001100864539372193e+00 1.129487174284200742e-04
3.033573188082817069e+03 1.000480259762170254e+00 1.000960519524340508e+00 1.129487174284200742e-04
3.033593619745486649e+03 1.000513774070406203e+00 1.001027548140812407e+00 1.129487174284200742e-04
3.033614051208220189e+03 1.000197264363440697e+00 1.000394528726881394e+00 1.129487174284200742e-04
3.033634482770896284e+03 1.000154696078435768e+00 1.000309392156871535e+00 1.129487174284200742e-04
3.033654914433565864e+03 1.000013907564512472e+00 1.000027815129024944e+00 1.129487174284200742e-04
3.033675345996241958e+03 1.000050951621292095e+00 1.000101903242584189e+00 1.129487174284200742e-04
3.033695777458917291e+03 1.001272594483139766e+00 1.002545188966279532e+00 1.129487174284200742e-04
3.033716209121586871e+03 1.000459590125931442e+00 1.000919180251862883e+00 1.129487174284200742e-04
3.033736640684204758e+03 9.999087578881631355e-01 9.998175157763262710e-01 1.129487174284200742e-04
3.033757072146880091e+03 9.996457712426454201e-01 9.992915424852908401e-01 1.129487174284200742e-04
3.033777503809491463e+03 9.999215772436569338e-01 9.998431544873138677e-01 1.129487174284200742e-04
3.033797935372109350e+03 9.998519479042675684e-01 9.997038958085351368e-01 1.129487174284200742e-04
3.033818366834726476e+03 9.997441788911680671e-01 9.994883577823361342e-01 1.129487174284200742e-04
3.033838798497337848e+03 1.000167902491188698e+00 1.000335804982377397e+00 1.129487174284200742e-04
3.033859230059955735e+03 9.997613935407034802e-01 9.995227870814069604e-01 1.129487174284200742e-04
3.033879661522572860e+03 9.993446408849084861e-01 9.986892817698169722e-01 1.129487174284200742e-04
3.033900093185126025e+03 9.992013208190646534e-01 9.984026416381293068e-01 1.129487174284200742e-04
3.033920524747743912e+03 9.991462709458835967e-01 9.982925418917671934e-01 1.129487174284200742e-04
3.033940956410304352e+03 9.992632211334282477e-01 9.985264422668564954e-01 1.129487174284200742e-04
3.033961387872855994e+03 9.991646342179356655e-01 9.983292684358713309e-01 1.129487174284200742e-04
3.033981819435473881e+03 9.994298896896833817e-01 9.988597793793667634e-01 1.129487174284200742e-04
3.034002250998033560e+03 9.991991533145245796e-01 9.983983066290491593e-01 1.129487174284200742e-04
3.034022682560585963e+03 9.992292764658272652e-01 9.984585529316545305e-01 1.129487174284200742e-04
3.034043114123145642e+03 9.995046882479290407e-01 9.990093764958580813e-01 1.129487174284200742e-04
3.034063545685705321e+03 9.998508874011977632e-01 9.997017748023955264e-01 1.129487174284200742e-04
3.034083977248257725e+03 9.996420116595992056e-01 9.992840233191984112e-01 1.129487174284200742e-04
3.034104408810759196e+03 9.999452093051759416e-01 9.998904186103518832e-01 1.129487174284200742e-04
3.034124840373318875e+03 1.000021168487796208e+00 1.000042336975592416e+00 1.129487174284200742e-04
3.034145271935871278e+03 9.998899888882544218e-01 9.997799777765088436e-01 1.129487174284200742e-04
3.034165703498372750e+03 9.998459407090782847e-01 9.996918814181565693e-01 1.129487174284200742e-04
3.034186135160933190e+03 9.996673212440325695e-01 9.993346424880651391e-01 1.129487174284200742e-04
3.034206566623426625e+03 9.995008755714158699e-01 9.990017511428317398e-01 1.129487174284200742e-04
3.034226998285987065e+03 9.998738447232990989e-01 9.997476894465981978e-01 1.129487174284200742e-04
3.034247429848488537e+03 9.999839444187890170e-01 9.999678888375780339e-01 1.129487174284200742e-04
3.034267861311040178e+03 1.000144469520099166e+00 1.000288939040198333e+00 1.129487174284200742e-04
3.034288292973542411e+03 9.998773532966072075e-01 9.997547065932144150e-01 1.129487174284200742e-04
3.034308724536043883e+03 1.000000027941392755e+00 1.000000055882785510e+00 1.129487174284200742e-04
3.034329155998595525e+03 9.999634697004766704e-01 9.999269394009533407e-01 1.129487174284200742e-04
3.034349587661097758e+03 1.000566257902864464e+00 1.001132515805729151e+00 1.129487174284200742e-04
3.034370019223599229e+03 1.000461127613686330e+00 1.000922255227372659e+00 1.129487174284200742e-04
3.034390450686150871e+03 1.000224031415833936e+00 1.000448062831667873e+00 1.129487174284200742e-04
3.034410882348653104e+03 9.998635073366075598e-01 9.997270146732151197e-01 1.129487174284200742e-04
3.034431313911154575e+03 9.998568552881083038e-01 9.997137105762166076e-01 1.129487174284200742e-04
3.034451745373706217e+03 9.999465844732494668e-01 9.998931689464989336e-01 1.129487174284200742e-04
3.034472177036208450e+03 1.000071861013247965e+00 1.000143722026496151e+00 1.129487174284200742e-04
3.034492608598709921e+03 9.999998814950054049e-01 9.999997629900108098e-01 1.129487174284200742e-04
3.034513040261263086e+03 1.000194680386268464e+00 1.000389360772536929e+00 1.129487174284200742e-04
3.034533471723763796e+03 1.000258898312236244e+00 1.000517796624472711e+00 1.129487174284200742e-04
3.034553903286265268e+03 1.000236607661756150e+00 1.000473215323512299e+00 1.129487174284200742e-04
3.034574334948818432e+03 1.000598289181693357e+00 1.001196578363386713e+00 1.129487174284200742e-04
3.034615197973878821e+03 1.000436926758622835e+00 1.000873853517245671e+00 1.129487174284200742e-04
3.034635629636431986e+03 1.000516045407585652e+00 1.001032090815171305e+00 1.129487174284200742e-04
3.034656061198933457e+03 1.000655169769562480e+00 1.001310339539124961e+00 1.129487174284200742e-04
3.034676492661492375e+03 1.000765170705028462e+00 1.001530341410056923e+00 1.129487174284200742e-04
3.034696924224044778e+03 1.001128831404871189e+00 1.002257662809742378e+00 1.129487174284200742e-04
3.034717355786604458e+03 1.001303427421636805e+00 1.002606854843273387e+00 1.129487174284200742e-04
3.034737787349164137e+03 1.001328662084947085e+00 1.002657324169894171e+00 1.129487174284200742e-04
3.034758219011717301e+03 1.000860744773805155e+00 1.001721489547610533e+00 1.129487174284200742e-04
3.034778650474276219e+03 1.001000441940310903e+00 1.002000883880621585e+00 1.129487174284200742e-04
3.034799082036835898e+03 1.001123178839660621e+00 1.002246357679321243e+00 1.129487174284200742e-04
3.034819513699389063e+03 1.001096949494920008e+00 1.002193898989840015e+00 1.129487174284200742e-04
3.034839945161947981e+03 1.001235735906387481e+00 1.002471471812774961e+00 1.129487174284200742e-04
3.034860376824566629e+03 1.001545572056548927e+00 1.003091144113097855e+00 1.129487174284200742e-04
3.034880808387119032e+03 1.001770223689367745e+00 1.003540447378735490e+00 1.129487174284200742e-04
3.034901239849736157e+03 1.001893345744574226e+00 1.003786691489148453e+00 1.129487174284200742e-04
3.034921671512347530e+03 1.001736100635882032e+00 1.003472201271763842e+00 1.129487174284200742e-04
3.034942103074907209e+03 1.001817200829856480e+00 1.003634401659712960e+00 1.129487174284200742e-04
3.034962534537524334e+03 1.001482997357837190e+00 1.002965994715674380e+00 1.129487174284200742e-04
3.034982966200142982e+03 1.001694570006547824e+00 1.003389140013095648e+00 1.129487174284200742e-04
3.035003397762753593e+03 1.002058760230362555e+00 1.004117520460724888e+00 1.129487174284200742e-04
3.035023829325429688e+03 1.001943334850678546e+00 1.003886669701357315e+00 1.129487174284200742e-04
3.035044260888098506e+03 1.002244272185408569e+00 1.004488544370817138e+00 1.129487174284200742e-04
3.035064692450716393e+03 1.002011844239376614e+00 1.004023688478753451e+00 1.129487174284200742e-04
3.035085124013392488e+03 1.002315651992794709e+00 1.004631303985589197e+00 1.129487174284200742e-04
3.035105555576068582e+03 1.002293688230936120e+00 1.004587376461872461e+00 1.129487174284200742e-04
3.035125987138737401e+03 1.002288532919589414e+00 1.004577065839179051e+00 1.129487174284200742e-04
3.035146418801414256e+03 1.002158652036285069e+00 1.004317304072570138e+00 1.129487174284200742e-04
3.035166850264082314e+03 1.002442519751527428e+00 1.004885039503054633e+00 1.129487174284200742e-04
3.035187281826816616e+03 1.002329669313884120e+00 1.004659338627768239e+00 1.129487174284200742e-04
3.035207713489493472e+03 1.002241820571467823e+00 1.004483641142935646e+00 1.129487174284200742e-04
3.035228145052220498e+03 1.002219499390916146e+00 1.004438998781832293e+00 1.129487174284200742e-04
3.035248576514954038e+03 1.002245503002224591e+00 1.004491006004449183e+00 1.129487174284200742e-04
3.035269008177689102e+03 1.001993681738518660e+00 1.003987363477037320e+00 1.129487174284200742e-04
3.035289439740474336e+03 1.002301676835949618e+00 1.004603353671899235e+00 1.129487174284200742e-04
3.035309871203266084e+03 1.002314022113564906e+00 1.004628044227129813e+00 1.129487174284200742e-04
3.035330302866001148e+03 1.002772496753363551e+00 1.005544993506727103e+00 1.129487174284200742e-04
3.035350734428786382e+03 1.002702757590683724e+00 1.005405515181367671e+00 1.129487174284200742e-04
3.035371165891636338e+03 1.002830301699819904e+00 1.005660603399639808e+00 1.129487174284200742e-04
3.035391597554429609e+03 1.002760969461223617e+00 1.005521938922447234e+00 1.129487174284200742e-04
3.035412029017272289e+03 1.002725143890192294e+00 1.005450287780384588e+00 1.129487174284200742e-04
3.035432460680065560e+03 1.002583734929943793e+00 1.005167469859887586e+00 1.129487174284200742e-04
3.035452892242916278e+03 1.002526474500039733e+00 1.005052949000079465e+00 1.129487174284200742e-04
3.035473323705817165e+03 1.002458859562503024e+00 1.004917719125006048e+00 1.129487174284200742e-04
3.035493755368668644e+03 1.002592984573725587e+00 1.005185969147451175e+00 1.129487174284200742e-04
3.035514186931577569e+03 1.002351299802695106e+00 1.004702599605390212e+00 1.129487174284200742e-04
3.035534618394478457e+03 1.002563985957424242e+00 1.005127971914848484e+00 1.129487174284200742e-04
3.035555050057388144e+03 1.002332080083258692e+00 1.004664160166517384e+00 1.129487174284200742e-04
3.035575481620297069e+03 1.001936213583412671e+00 1.003872427166825343e+00 1.129487174284200742e-04
3.035595913183256926e+03 1.001787144387730422e+00 1.003574288775460843e+00 1.129487174284200742e-04
3.035616344746224058e+03 1.001911723400314091e+00 1.003823446800628183e+00 1.129487174284200742e-04
3.035636776309191191e+03 1.002080680493393494e+00 1.004161360986786988e+00 1.129487174284200742e-04
3.035657207872209256e+03 1.002069105547491512e+00 1.004138211094983024e+00 1.129487174284200742e-04
3.035677639535235357e+03 1.002067734053081249e+00 1.004135468106162499e+00 1.129487174284200742e-04
3.035698070998259936e+03 1.002168599357399437e+00 1.004337198714798873e+00 1.129487174284200742e-04
3.035718502661278762e+03 1.002486877897048378e+00 1.004973755794096757e+00 1.129487174284200742e-04
3.035738934224304103e+03 1.002612209005097066e+00 1.005224418010194132e+00 1.129487174284200742e-04
3.035759365687445097e+03 1.002599607667019166e+00 1.005199215334038332e+00 1.129487174284200742e-04
3.035779797350522131e+03 1.002530307082595940e+00 1.005060614165191879e+00 1.129487174284200742e-04
3.035800228913605679e+03 1.002754099639582064e+00 1.005508199279164128e+00 1.129487174284200742e-04
3.035820660376746673e+03 1.002613169156262973e+00 1.005226338312525947e+00 1.129487174284200742e-04
3.035841092039881914e+03 1.003009151540360300e+00 1.006018303080720599e+00 1.129487174284200742e-04
3.035861523603023670e+03 1.002961605646540244e+00 1.005923211293080488e+00 1.129487174284200742e-04
3.035881955066222872e+03 1.003141183333030595e+00 1.006282366666061190e+00 1.129487174284200742e-04
3.035902386729416321e+03 1.002912299969933585e+00 1.005824599939867170e+00 1.129487174284200742e-04
3.035922818292616284e+03 1.002622457466904482e+00 1.005244914933808964e+00 1.129487174284200742e-04
3.035943249755873694e+03 1.002395698352405384e+00 1.004791396704810769e+00 1.129487174284200742e-04
3.035963681419125351e+03 1.002763078276986297e+00 1.005526156553972594e+00 1.129487174284200742e-04
3.035984112982383522e+03 1.002574180677056725e+00 1.005148361354113451e+00 1.129487174284200742e-04
3.036004544645635178e+03 1.002570524133899799e+00 1.005141048267799597e+00 1.129487174284200742e-04
3.036024976108950796e+03 1.002376180561771912e+00 1.004752361123543825e+00 1.129487174284200742e-04
3.036045407672325382e+03 1.002209950993018461e+00 1.004419901986036923e+00 1.129487174284200742e-04
3.036065839335635246e+03 1.002013898255932123e+00 1.004027796511864246e+00 1.129487174284200742e-04
3.036086270799009071e+03 1.001896991968746375e+00 1.003793983937492751e+00 1.129487174284200742e-04
3.036106702362441865e+03 1.001387153482308445e+00 1.002774306964616891e+00 1.129487174284200742e-04
3.036127133925809176e+03 1.001317963591501936e+00 1.002635927183003872e+00 1.129487174284200742e-04
3.036147565489241970e+03 1.001032740551483391e+00 1.002065481102966782e+00 1.129487174284200742e-04
3.036167997052732971e+03 1.000831463055581461e+00 1.001662926111162921e+00 1.129487174284200742e-04
3.036188428616223973e+03 1.000660360912996705e+00 1.001320721825993409e+00 1.129487174284200742e-04
3.036208860179707699e+03 1.000907768135143261e+00 1.001815536270286522e+00 1.129487174284200742e-04
3.036229291743256908e+03 1.000852271428537943e+00 1.001704542857075886e+00 1.129487174284200742e-04
3.036249723406741396e+03 1.000869371311002620e+00 1.001738742622005240e+00 1.129487174284200742e-04
