# BJD-2454833, Flux, Error
3.011609196391596925e+03 1.015928554747063783e+00 1.129487174284200742e-04
3.011629628212191164e+03 1.014935481195632816e+00 1.129487174284200742e-04
3.011650059932311706e+03 1.014023778990716496e+00 1.129487174284200742e-04
3.011670491551973100e+03 1.012641605395890210e+00 1.129487174284200742e-04
3.011690923371628742e+03 1.011467782961097406e+00 1.129487174284200742e-04
3.011711355090825236e+03 1.010066339716571227e+00 1.129487174284200742e-04
3.011731786710020970e+03 1.008970121254747276e+00 1.129487174284200742e-04
3.011752218528519734e+03 1.007394760699188874e+00 1.129487174284200742e-04
3.011772650247010461e+03 1.005850935187051265e+00 1.129487174284200742e-04
3.011793081865274871e+03 1.004656251938521150e+00 1.129487174284200742e-04
3.011813513683067868e+03 1.002865318691379626e+00 1.129487174284200742e-04
3.011833945400634548e+03 1.001312289444857617e+00 1.129487174284200742e-04
3.011854377117968397e+03 9.998471673339605070e-01 1.129487174284200742e-04
3.011874808835069416e+03 9.982518815394052503e-01 1.129487174284200742e-04
3.011895240551930328e+03 9.960587560685845165e-01 1.129487174284200742e-04
3.011915672268332855e+03 9.944714903343372381e-01 1.129487174284200742e-04
3.011936103984495276e+03 9.926627882421544813e-01 1.129487174284200742e-04
3.011956535700432141e+03 9.906677702676790487e-01 1.129487174284200742e-04
3.011976967416136176e+03 9.891267589986518782e-01 1.129487174284200742e-04
3.011997399231368036e+03 9.878534240605768568e-01 1.129487174284200742e-04
3.012017830846372817e+03 9.861515688976962846e-01 1.129487174284200742e-04
3.012038262561378360e+03 9.846288424415613472e-01 1.129487174284200742e-04
3.012058694275910966e+03 9.828188709849675631e-01 1.129487174284200742e-04
3.012079125989985187e+03 9.812486903744166433e-01 1.129487174284200742e-04
3.012099557804060169e+03 9.795434493892002381e-01 1.129487174284200742e-04
3.012119989417667966e+03 9.783619152651988893e-01 1.129487174284200742e-04
3.012140421131036419e+03 9.770002861691757801e-01 1.129487174284200742e-04
3.012160852944180078e+03 9.754649499200386265e-01 1.129487174284200742e-04
3.012181284557082108e+03 9.739596499861745693e-01 1.129487174284200742e-04
3.012201716269759345e+03 9.731439758357482983e-01 1.129487174284200742e-04
3.012222148081971682e+03 9.716216698736810375e-01 1.129487174284200742e-04
3.012242579694182496e+03 9.705166752879912373e-01 1.129487174284200742e-04
3.012263011405921134e+03 9.692557773060672677e-01 1.129487174284200742e-04
3.012283443217202148e+03 9.681770607475342905e-01 1.129487174284200742e-04
3.012303874828474363e+03 9.677061307357360809e-01 1.129487174284200742e-04
3.012324306539521785e+03 9.672443231346447012e-01 1.129487174284200742e-04
3.012344738350104308e+03 9.665856010161633094e-01 1.129487174284200742e-04
3.012365170060445962e+03 9.664671922385518199e-01 1.129487174284200742e-04
3.012385601670561300e+03 9.671109540693704210e-01 1.129487174284200742e-04
3.012406033480445330e+03 9.665189270132508170e-01 1.129487174284200742e-04
3.012426465190088493e+03 9.658756536888358779e-01 1.129487174284200742e-04
3.012446896799272508e+03 9.661625698267650719e-01 1.129487174284200742e-04
3.012467328608225216e+03 9.663795727931941970e-01 1.129487174284200742e-04
3.012487760317169887e+03 9.665097113817683327e-01 1.129487174284200742e-04
3.012508191925655410e+03 9.670317719513121801e-01 1.129487174284200742e-04
3.012528623733676795e+03 9.669162657992508292e-01 1.129487174284200742e-04
3.012549055441690143e+03 9.675719420007479199e-01 1.129487174284200742e-04
3.012569487049244344e+03 9.686475607868081372e-01 1.129487174284200742e-04
3.012589918856800068e+03 9.702302654473028420e-01 1.129487174284200742e-04
3.012610350563882093e+03 9.712501641911112094e-01 1.129487174284200742e-04
3.012630782170737803e+03 9.720173008202963594e-01 1.129487174284200742e-04
3.012651213977362204e+03 9.730643711611529634e-01 1.129487174284200742e-04
3.012671645683512907e+03 9.746846443428025530e-01 1.129487174284200742e-04
3.012692077389670885e+03 9.763789728510521293e-01 1.129487174284200742e-04
3.012712509095363203e+03 9.778402532373625666e-01 1.129487174284200742e-04
3.012732940800815413e+03 9.793161663644951442e-01 1.129487174284200742e-04
3.012753372506042069e+03 9.810532499372001114e-01 1.129487174284200742e-04
3.012773804211035895e+03 9.823924780333981310e-01 1.129487174284200742e-04
3.012794235915789614e+03 9.840423211276133619e-01 1.129487174284200742e-04
3.012814667620084947e+03 9.857974772285080789e-01 1.129487174284200742e-04
3.012835099324380280e+03 9.876734077946421886e-01 1.129487174284200742e-04
3.012855531028202677e+03 9.898073342688489262e-01 1.129487174284200742e-04
3.012875962731799518e+03 9.919756593695377989e-01 1.129487174284200742e-04
3.012896394435163529e+03 9.940370064654908688e-01 1.129487174284200742e-04
3.012916826138287433e+03 9.962476622754564692e-01 1.129487174284200742e-04
3.012937257940953714e+03 9.980609177616401873e-01 1.129487174284200742e-04
3.012957689543618471e+03 1.000291168983160617e+00 1.129487174284200742e-04
3.012978121245811053e+03 1.002513847162515015e+00 1.129487174284200742e-04
3.012998553047778842e+03 1.004828674474241179e+00 1.129487174284200742e-04
3.013039416351239197e+03 1.008388656329507471e+00 1.129487174284200742e-04
3.013059848152275663e+03 1.009801185214491248e+00 1.129487174284200742e-04
3.013080279753310606e+03 1.011373859735374747e+00 1.129487174284200742e-04
3.013100711453873373e+03 1.014058237099107807e+00 1.129487174284200742e-04
3.013121143254444178e+03 1.015495223548253056e+00 1.129487174284200742e-04
3.013141574854547798e+03 1.016900069144762497e+00 1.129487174284200742e-04
3.013162006554412073e+03 1.018210829899995895e+00 1.129487174284200742e-04
3.013182438354051556e+03 1.019508417624599872e+00 1.129487174284200742e-04
3.013202870053457445e+03 1.021732956447312990e+00 1.129487174284200742e-04
3.013223301652622467e+03 1.022735411805081540e+00 1.129487174284200742e-04
3.013243733451330627e+03 1.023417911468423869e+00 1.129487174284200742e-04
3.013264165150030749e+03 1.024235953791886145e+00 1.129487174284200742e-04
3.013284596748271724e+03 1.025356036754093481e+00 1.129487174284200742e-04
3.013305028546281392e+03 1.025771781532044402e+00 1.129487174284200742e-04
3.013325460244057467e+03 1.026735815170415567e+00 1.129487174284200742e-04
3.013345891841592675e+03 1.027035755221571423e+00 1.129487174284200742e-04
3.013366323638903850e+03 1.027838841925023283e+00 1.129487174284200742e-04
3.013386755335974158e+03 1.028291377542217777e+00 1.129487174284200742e-04
3.013407187132586841e+03 1.028021583888154789e+00 1.129487174284200742e-04
3.013427618729198002e+03 1.028185347002031902e+00 1.129487174284200742e-04
3.013448050425344263e+03 1.028037121908197404e+00 1.129487174284200742e-04
3.013468482121250418e+03 1.028102148629258084e+00 1.129487174284200742e-04
3.013488913816931017e+03 1.028074155175029869e+00 1.129487174284200742e-04
3.013509345512371510e+03 1.027627064407579782e+00 1.129487174284200742e-04
3.013529777207586449e+03 1.027400328663182760e+00 1.129487174284200742e-04
3.013550208902568556e+03 1.027087371961205697e+00 1.129487174284200742e-04
3.013570640597085003e+03 1.026515649143380893e+00 1.129487174284200742e-04
3.013591072291594173e+03 1.026513686426223426e+00 1.129487174284200742e-04
3.013611503985644958e+03 1.026067225109105863e+00 1.129487174284200742e-04
3.013631935679688468e+03 1.025556820827628002e+00 1.129487174284200742e-04
3.013652367373273592e+03 1.024702980459198942e+00 1.129487174284200742e-04
3.013672799066625885e+03 1.023982124173596908e+00 1.129487174284200742e-04
3.013693230759745347e+03 1.023321349855447204e+00 1.129487174284200742e-04
3.013713662452624703e+03 1.022466224932810475e+00 1.129487174284200742e-04
3.013734094145045674e+03 1.022223809642882397e+00 1.129487174284200742e-04
3.013754525837459369e+03 1.021321430350828008e+00 1.129487174284200742e-04
3.013774957629648270e+03 1.020784869389816274e+00 1.129487174284200742e-04
3.013795389221369987e+03 1.020050347721422446e+00 1.129487174284200742e-04
3.013815820912859635e+03 1.019009922793602696e+00 1.129487174284200742e-04
3.013836252704342769e+03 1.018334980497661579e+00 1.129487174284200742e-04
3.013856684295365994e+03 1.017067206913149002e+00 1.129487174284200742e-04
3.013877115986149875e+03 1.016172742954624786e+00 1.129487174284200742e-04
3.013897547776708961e+03 1.015148219531977425e+00 1.129487174284200742e-04
3.013917979367033695e+03 1.013835654389348528e+00 1.129487174284200742e-04
3.013938411056893528e+03 1.012979539290338682e+00 1.129487174284200742e-04
3.013958842846746847e+03 1.012111535793192019e+00 1.129487174284200742e-04
3.013979274436373089e+03 1.011078213037159834e+00 1.129487174284200742e-04
3.013999706125527155e+03 1.009932913519523634e+00 1.129487174284200742e-04
3.014020137914456427e+03 1.008643737455451328e+00 1.129487174284200742e-04
3.014040569603384938e+03 1.007471193823409106e+00 1.129487174284200742e-04
3.014061001291840512e+03 1.006555882553231251e+00 1.129487174284200742e-04
3.014081432980070531e+03 1.005084455067657201e+00 1.129487174284200742e-04
3.014101864668067719e+03 1.003799560400080226e+00 1.129487174284200742e-04
3.014122296355824801e+03 1.002805495940462421e+00 1.129487174284200742e-04
3.014142728043356328e+03 1.001874066062836466e+00 1.129487174284200742e-04
3.014163159730655025e+03 1.000205858108259571e+00 1.129487174284200742e-04
3.014183591417480784e+03 9.990618755410456409e-01 1.129487174284200742e-04
3.014204023104313819e+03 9.978684795194294743e-01 1.129487174284200742e-04
3.014224454790914024e+03 9.961474030179325867e-01 1.129487174284200742e-04
3.014244886477041291e+03 9.951132301534547642e-01 1.129487174284200742e-04
3.014265318163175834e+03 9.980996930900010167e-01 1.129487174284200742e-04
3.014285749848844716e+03 9.944330477516041267e-01 1.129487174284200742e-04
3.014306181534273492e+03 9.916552799993492151e-01 1.129487174284200742e-04
3.014326613219476712e+03 9.894098676800220371e-01 1.129487174284200742e-04
3.014347044804446341e+03 9.873310112831258367e-01 1.129487174284200742e-04
3.014367476589177386e+03 9.854429788506728904e-01 1.129487174284200742e-04
3.014387908273682115e+03 9.840081488396742460e-01 1.129487174284200742e-04
3.014408339857953251e+03 9.826219611262595466e-01 1.129487174284200742e-04
3.014428771641985804e+03 9.815651785053087774e-01 1.129487174284200742e-04
3.014449203325792041e+03 9.795801231659507780e-01 1.129487174284200742e-04
3.014469635009132617e+03 9.779215516580548329e-01 1.129487174284200742e-04
3.014490066692465916e+03 9.767379371228344098e-01 1.129487174284200742e-04
3.014510498375573661e+03 9.756172515286413160e-01 1.129487174284200742e-04
3.014530930058215745e+03 9.744807042673309105e-01 1.129487174284200742e-04
3.014551361740850552e+03 9.732510295412204471e-01 1.129487174284200742e-04
3.014571793423026975e+03 9.719517290375663254e-01 1.129487174284200742e-04
3.014592225104970566e+03 9.712961405659746861e-01 1.129487174284200742e-04
3.014612656886674813e+03 9.705515999096467894e-01 1.129487174284200742e-04
3.014633088468384813e+03 9.701767722745801015e-01 1.129487174284200742e-04
3.014653520149629912e+03 9.702645447858450067e-01 1.129487174284200742e-04
3.014673951930635667e+03 9.703964269304676815e-01 1.129487174284200742e-04
3.014694383511414344e+03 9.695822757249162871e-01 1.129487174284200742e-04
3.014714815291961713e+03 9.688923018505705143e-01 1.129487174284200742e-04
3.014735246972268214e+03 9.684081569885300000e-01 1.129487174284200742e-04
3.014755678552348400e+03 9.688201616224162427e-01 1.129487174284200742e-04
3.014776110331964446e+03 9.686066771113579499e-01 1.129487174284200742e-04
3.014796542011572456e+03 9.688042139393500118e-01 1.129487174284200742e-04
3.014816973590954149e+03 9.707717892818353844e-01 1.129487174284200742e-04
3.014837405370104534e+03 9.739353700930556412e-01 1.129487174284200742e-04
3.014857837048781221e+03 9.713879851101758778e-01 1.129487174284200742e-04
3.014878268727465183e+03 9.709964474943992840e-01 1.129487174284200742e-04
3.014898700405683485e+03 9.717120331784511178e-01 1.129487174284200742e-04
3.014919132083894510e+03 9.726217124495339927e-01 1.129487174284200742e-04
3.014939563761647150e+03 9.728213937134221334e-01 1.129487174284200742e-04
3.014959995439399790e+03 9.737379384334078347e-01 1.129487174284200742e-04
3.015000858793733642e+03 9.757473036074449935e-01 1.129487174284200742e-04
3.015021290470787790e+03 9.773099661595606724e-01 1.129487174284200742e-04
3.015041722147369001e+03 9.787261534317017730e-01 1.129487174284200742e-04
3.015062153823724657e+03 9.798507376952491077e-01 1.129487174284200742e-04
3.015082585500073037e+03 9.813107895115417145e-01 1.129487174284200742e-04
3.015103017175963032e+03 9.830954424279755299e-01 1.129487174284200742e-04
3.015123448751619435e+03 9.850100823063988598e-01 1.129487174284200742e-04
3.015143880527044530e+03 9.866595343920235850e-01 1.129487174284200742e-04
3.015164312202228757e+03 9.883128155150623373e-01 1.129487174284200742e-04
3.015184743777186668e+03 9.900753498433775279e-01 1.129487174284200742e-04
3.015205175551905995e+03 9.920096425145554786e-01 1.129487174284200742e-04
3.015225607226399006e+03 9.938634460893527311e-01 1.129487174284200742e-04
3.015246038800658425e+03 9.961261338652307451e-01 1.129487174284200742e-04
3.015266470574686537e+03 9.978079596234672444e-01 1.129487174284200742e-04
3.015286902248473780e+03 9.994280211277908332e-01 1.129487174284200742e-04
3.015307334022036230e+03 1.000926237391946083e+00 1.129487174284200742e-04
3.015327765595357050e+03 1.002464878087252709e+00 1.129487174284200742e-04
3.015348197268220247e+03 1.004114511403702892e+00 1.129487174284200742e-04
3.015368629041084205e+03 1.006045641988123185e+00 1.129487174284200742e-04
3.015389060613713809e+03 1.007878623387184369e+00 1.129487174284200742e-04
3.015409492286104069e+03 1.009221151019273011e+00 1.129487174284200742e-04
3.015429924058269535e+03 1.012063434778254223e+00 1.129487174284200742e-04
3.015450355729961302e+03 1.013408234971076682e+00 1.129487174284200742e-04
3.015470787301659584e+03 1.014699009663031948e+00 1.129487174284200742e-04
3.015491219073126558e+03 1.015801365880935725e+00 1.129487174284200742e-04
3.015511650744352664e+03 1.017552514068859049e+00 1.129487174284200742e-04
3.015532082315119624e+03 1.018947865730964075e+00 1.129487174284200742e-04
3.015552514085888106e+03 1.020483451021624521e+00 1.129487174284200742e-04
3.015572945756415720e+03 1.021453039095156168e+00 1.129487174284200742e-04
3.015593377326717018e+03 1.022543721767561475e+00 1.129487174284200742e-04
3.015613809096554178e+03 1.023505839493133340e+00 1.129487174284200742e-04
3.015634240766383300e+03 1.024246241624887199e+00 1.129487174284200742e-04
3.015654672335986106e+03 1.025016633994609405e+00 1.129487174284200742e-04
3.015675104105124774e+03 1.025640675957635750e+00 1.129487174284200742e-04
3.015695535774255404e+03 1.026197631964407719e+00 1.129487174284200742e-04
3.015715967443160480e+03 1.026845751234617410e+00 1.129487174284200742e-04
3.015736399111599894e+03 1.026918995799383838e+00 1.129487174284200742e-04
3.015756830780032033e+03 1.027519773589718133e+00 1.129487174284200742e-04
3.015777262448238616e+03 1.028521215864462102e+00 1.129487174284200742e-04
3.015797694115979539e+03 1.028787540911286325e+00 1.129487174284200742e-04
3.015818125783713185e+03 1.029113055266653198e+00 1.129487174284200742e-04
3.015838557351220516e+03 1.029463609115173428e+00 1.129487174284200742e-04
3.015858989118496538e+03 1.029495558395750354e+00 1.129487174284200742e-04
3.015879420785298862e+03 1.028655982130417312e+00 1.129487174284200742e-04
3.015899852452108462e+03 1.028188601156636350e+00 1.129487174284200742e-04
3.015920284118685231e+03 1.027466141092072682e+00 1.129487174284200742e-04
3.015940715785021894e+03 1.026881945039032074e+00 1.129487174284200742e-04
3.015961147550900932e+03 1.026335814260575630e+00 1.129487174284200742e-04
